master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
sv1v_045_078,SV1V,045/078,ポケモン,超,クレッフィ,R,G,False
sv1v_046_078,SV1V,046/078,ポケモン,闘,ボチ,C,G,False
sv1v_047_078,SV1V,047/078,ポケモン,闘,ボチ,C,G,False
sv1v_048_078,SV1V,048/078,ポケモン,闘,ハカドッグ,R,G,False
sv1v_049_078,SV1V,049/078,ポケモン,闘,マンキー,C,G,False
sv1v_050_078,SV1V,050/078,ポケモン,闘,オコリザル,C,G,False
sv1v_051_078,SV1V,051/078,ポケモン,闘,コノヨザル,R,G,False
sv1v_052_078,SV1V,052/078,ポケモン,草,ミカルゲ,U,G,False
sv1v_053_078,SV1V,053/078,ポケモン,草,オラチフ,C,G,False
sv1v_054_078,SV1V,054/078,ポケモン,草,オラチフ,C,G,False
sv1v_055_078,SV1V,055/078,ポケモン,草,マフィティフ,U,G,False
sv1v_056_078,SV1V,056/078,ポケモン,雷,オトシドリ,U,G,False
sv1v_057_078,SV1V,057/078,ポケモン,草,フォレトス,U,G,False
sv1v_058_078,SV1V,058/078,ポケモン,草,テツノワダチex,RR,G,False
sv1v_059_078,SV1V,059/078,ポケモン,闘,ラッキー,C,G,False
sv1v_060_078,SV1V,060/078,ポケモン,闘,ハピナス,U,G,False
sv1v_061_078,SV1V,061/078,ポケモン,闘,ホシガリス,C,G,False
sv1v_062_078,SV1V,062/078,ポケモン,闘,ヨクバリス,U,G,False
sv1v_063_078,SV1V,063/078,ポケモン,闘,イエッサン,R,G,False
sv1v_064_078,SV1V,064/078,ポケモン,闘,ワッカネズミ,C,G,False
sv1v_065_078,SV1V,065/078,ポケモン,闘,ワッカネズミ,C,G,False
sv1v_066_078,SV1V,066/078,ポケモン,闘,イッカネズミ,U,G,False
sv1v_067_078,SV1V,067/078,ポケモン,雷,イキリンコ,C,G,False
sv1v_068_078,SV1V,068/078,ポケモン,闘,モトトカゲ,R,G,False
sv1v_069_078,SV1V,069/078,トレーナーズ,グッズ,エレキジェネレーター,U,G,False
sv1v_070_078,SV1V,070/078,トレーナーズ,グッズ,ハイパーボール,U,G,False
sv1v_071_078,SV1V,071/078,トレーナーズ,グッズ,ピクニックバスケット,U,G,False
sv1v_072_078,SV1V,072/078,トレーナーズ,グッズ,ふしぎなアメ,U,G,False
sv1v_073_078,SV1V,073/078,トレーナーズ,ポケモンのどうぐ,ゴツゴツメット,U,G,False
sv1v_074_078,SV1V,074/078,トレーナーズ,サポート,カエデ,U,G,False
sv1v_075_078,SV1V,075/078,トレーナーズ,サポート,博士の研究（フトゥー博士）,R,G,False
sv1v_076_078,SV1V,076/078,トレーナーズ,サポート,ペパー,U,G,False
sv1v_077_078,SV1V,077/078,トレーナーズ,サポート,ミモザ,U,G,False
sv1v_078_078,SV1V,078/078,トレーナーズ,スタジアム,テーブルシティ,U,G,False
sv1v_079_078,SV1V,079/078,ポケモン,草,タマンチュラ,AR,G,False
sv1v_080_078,SV1V,080/078,ポケモン,草,ノノクラゲ,AR,G,False
sv1v_081_078,SV1V,081/078,ポケモン,草,スコヴィラン,AR,G,False
sv1v_082_078,SV1V,082/078,ポケモン,水,ヤドン,AR,G,False
sv1v_083_078,SV1V,083/078,ポケモン,水,ウデッポウ,AR,G,False
sv1v_084_078,SV1V,084/078,ポケモン,雷,パチリス,AR,G,False
sv1v_085_078,SV1V,085/078,ポケモン,雷,パーモット,AR,G,False
sv1v_086_078,SV1V,086/078,ポケモン,闘,スリープ,AR,G,False
sv1v_087_078,SV1V,087/078,ポケモン,闘,ボチ,AR,G,False
sv1v_088_078,SV1V,088/078,ポケモン,草,マフィティフ,AR,G,False
sv1v_089_078,SV1V,089/078,ポケモン,雷,オトシドリ,AR,G,False
sv1v_090_078,SV1V,090/078,ポケモン,闘,ホシガリス,AR,G,False
sv1v_091_078,SV1V,091/078,ポケモン,草,ワナイダーex,SR,G,False
sv1v_092_078,SV1V,092/078,ポケモン,炎,ウインディex,SR,G,False
sv1v_093_078,SV1V,093/078,ポケモン,雷,ジバコイルex,SR,G,False
sv1v_094_078,SV1V,094/078,ポケモン,雷,ミライドンex,SR,G,False
sv1v_095_078,SV1V,095/078,ポケモン,闘,ジュペッタex,SR,G,False
sv1v_096_078,SV1V,096/078,ポケモン,草,テツノワダチex,SR,G,False
sv1v_097_078,SV1V,097/078,トレーナーズ,サポート,カエデ,SR,G,False
sv1v_098_078,SV1V,098/078,トレーナーズ,サポート,博士の研究（フトゥー博士）,SR,G,False
sv1v_099_078,SV1V,099/078,トレーナーズ,サポート,ペパー,SR,G,False
sv1v_100_078,SV1V,100/078,トレーナーズ,サポート,ミモザ,SR,G,False
sv1v_101_078,SV1V,101/078,ポケモン,草,ワナイダーex,SAR,G,False
sv1v_102_078,SV1V,102/078,ポケモン,雷,ミライドンex,SAR,G,False
sv1v_103_078,SV1V,103/078,ポケモン,草,テツノワダチex,SAR,G,False
sv1v_104_078,SV1V,104/078,トレーナーズ,サポート,ペパー,SAR,G,False
sv1v_105_078,SV1V,105/078,トレーナーズ,サポート,ミモザ,SAR,G,False
sv1v_106_078,SV1V,106/078,ポケモン,雷,ミライドンex,UR,G,False
sv1v_107_078,SV1V,107/078,トレーナーズ,グッズ,ふしぎなアメ,UR,G,False
sv1v_108_078,SV1V,108/078,エネルギー,雷,基本雷エネルギー,UR,-,False
